"Gene"	"Ramos_1O2_NoCyclo_3"	"Ramos_1O2_PlusCyclo_1"	"Ramos_1O2_NoCyclo_1"	"Ramos_19O2_NoCyclo_3"	"Ramos_19O2_NoCyclo_2"	"Ramos_1O2_PlusCyclo_2"	"Ramos_1O2_NoCyclo_2"	"Ramos_1O2_PlusCyclo_3"	"Ramos_19O2_NoCyclo_1"
"CTD-2156G10.2"	0.0554189673520599	0.236561500446845	0.109481938961693	0.0575293294009815	0.16628314996404	0.168300463200784	0.203230322856729	0.177103414359427	0.0636750332449749
"CTD-2265D6.1"	6.65228586892299	6.51525088373	6.49833745116906	6.54077290305372	6.55595016467389	6.67020498685959	6.54636649384114	6.60894305124476	6.59760233807985
"CTD-2325A15.3"	0.209944082040261	0.180957400444913	0.055779253697685	0	0.16628314996404	0.114352731963867	0.338827406844281	0.177103414359427	0.239396377447446
"CTD-2201E18.5"	0	0.0628750785297338	0.109481938961693	0.166131923065151	0	0.114352731963867	0.105190800928855	0.120450689714056	0
"CTD-2201E18.3"	2.61590349808694	3.02276728323619	2.78107363554603	2.87703667708962	2.62564377180754	2.89417041674047	2.41929796778375	2.97799019979861	2.70159529090942
"CTD-2035E11.3"	0.209944082040261	0	0.161257136700368	0.166131923065151	0	0.22030339311914	0.105190800928855	0.231615266051428	0.124658089482996
"ANXA2R"	1.06798521517577	1.40499932157075	1.43032617647065	1.4590785712015	1.22884989804996	1.18813741170747	1.30737864409048	1.38453421606456	1.55599297836009
"AC025171.1"	1.35976489143391	1.4527362717533	1.64556361065053	1.32494591847683	1.39443145893326	1.47171782961951	1.2163872866233	1.43186409513713	1.577965330576
"CTD-2035E11.5"	0.0554189673520599	0.12312400897723	0	0.112852302611872	0.0575836813361312	0	0	0.0614820342794526	0.183167582453086
"ZNF131"	5.95175337055575	6.09492247543999	5.9250807974104	5.95094218003958	5.89915864097232	5.91530657846265	6.0128500721459	5.94901974119578	5.94491507083637
"RP11-447H19.4"	2.52066397390407	2.84635259719666	2.6146273106329	2.44210505301234	2.48581304777957	2.60243085563682	2.31351388987798	2.94574425297788	2.49769920231167
"NIM1K"	0.393181906361246	0.341726069604033	0.351563509723811	0.450103471772612	0.112956915108673	0.319002607668678	0.105190800928855	0.177103414359427	0.183167582453086
"RP11-447H19.3"	0.393181906361246	0.884684612277704	0.351563509723811	0.492438017175433	0.492840032048879	0.455440845351338	0.501822799273523	0.383784922123479	0.491721707601406
"RP11-447H19.1"	1.91854633518861	2.16173757056861	1.83281906461391	1.81651189866135	2.00481462166525	1.83072892695941	2.00915562236863	1.85289061863027	2.28709420269369
"CTD-2636A23.2"	0.516790985929653	0.341726069604033	0.306288246252519	0.723263585022887	0.40683036722257	0.365930407745343	0.613019038796359	0.431138990191881	0.537292682949964
"HMGCS1"	8.13502932635859	7.86496378459776	8.16170704515434	8.07240552092002	7.79411307616223	8.02154272588235	8.10365161268478	7.8749889752456	7.94028880801577
"RP11-159F24.2"	0	0.12312400897723	0	0.0575293294009815	0	0.114352731963867	0	0.120450689714056	0.0636750332449749
"C5ORF28"	3.3837405026311	3.53072489527067	3.64963521036312	3.38380519659396	3.65131927665701	3.54625998960014	3.47706974033702	3.44399710835562	3.41978181141503
"RP11-159F24.3"	0.769682962269495	0.617809781732964	0.773630854585291	0.450103471772612	0.612943170777411	0.411379712395534	0.381334931380905	0.799197117018057	0.784080579448851
"C5ORF34"	4.30436803804229	4.07917982295555	4.38321160776629	4.27408224441356	4.16838163785349	3.90515179402238	4.33981610504716	4.08560764833693	4.09672598727467
"RP11-159F24.4"	9.13215901248373	9.27581729131177	9.11361115382884	9.02016782316962	8.99646896522042	9.39755152430892	9.07212465734757	9.33238124140517	9.0381221097357
"RP11-159F24.6"	0.0554189673520599	0.236561500446845	0	0	0.112956915108673	0.22030339311914	0.0535539064300856	0.0614820342794526	0
"RP11-159F24.5"	0	0.0628750785297338	0.161257136700368	0.0575293294009815	0.16628314996404	0	0.0535539064300856	0	0.124658089482996
"PAIP1"	5.58945337699763	5.63870126972289	5.5571167582861	5.60523754005889	5.50547385757435	5.71577800607446	5.64094148640275	5.64577160757685	5.58284637826861
"RP11-159F24.1"	4.64869065443283	4.57332605886167	4.85347824917658	4.65801077784835	4.82395044486809	4.5583176540587	4.86851223166133	4.5815986540135	4.63638941555141
"CTD-2210P15.3"	1.04078207884913	0.919077842458163	1.22668914850183	0.573553216002748	1.04177009775638	0.694808505691471	0.682656979204039	0.903612189182291	0.927891290798491
"CTD-2210P15.2"	0.304470188304733	0.486362024812987	0.351563509723811	0.217513772049154	0.492840032048879	0.455440845351338	0.422625778119386	0.28414217480562	0.537292682949964
"NNT"	7.2561212042237	7.17072171890801	7.32780003083469	7.29924240575749	7.3905487941146	7.18099084910179	7.36084828392491	7.15697896018943	7.28959890396191
"CTD-2210P15.1"	3.86291254068777	3.93116299867439	3.75869560657696	3.91028165140409	4.07037546112276	4.03786490210704	3.66084217589674	4.07446619774347	4.01452362305738
"RP11-53O19.1"	1.04078207884913	1.19649000774668	1.15187948343803	0.890892212652656	1.1778273906275	1.05127504799619	1.14416791497158	1.03202525954882	1.05865718072663
"MRPS30"	6.07587363073099	6.0529487908695	6.07179830556628	6.1275373739383	6.20732689706582	6.06945296848195	6.20185283358618	5.97421644212911	6.11046997365271
"RP11-53O19.3"	1.99139892180577	1.96178826957355	2.04061548683279	2.15638762401292	1.8504629810917	1.79687939971272	2.15103627202324	1.93731356921363	2.11743733200998
"EMB"	7.20610924982847	7.31935554842727	7.47123322016235	7.31959323853841	7.45792464673149	7.25492488481576	7.61742657553745	7.24615029126657	7.16992546438355
"RP11-269M20.1"	4.69958576097086	4.65211700095019	4.48068044868366	4.71498938083279	4.76467274475774	4.70697165973966	4.60040452332153	4.67307271803094	4.72274925362475
"PARP8"	4.03476237765254	4.26446384074525	4.14362373431169	4.12395901894063	3.95768065617502	4.40385585362115	4.04487586919889	4.26292550200601	3.95280094295823
"CTD-2312P21.1"	0.516790985929653	0.531521827518175	0.259545972771488	0.573553216002748	0.0575836813361312	0.319002607668678	0.0535539064300856	0.231615266051428	0.183167582453086
"PELO"	4.55325733893659	4.67745257952871	4.72174043802676	4.49838848015022	4.58296392134099	4.72283194582065	4.5099080861051	4.73098431233903	4.72028167701685
"ITGA2"	0.108787615318173	0.0628750785297338	0.109481938961693	0.0575293294009815	0.112956915108673	0.270496875531057	0.203230322856729	0	0.183167582453086
"MOCS2"	5.49740240716856	5.34343564985491	5.42038218035943	5.30323996945463	5.4022900462381	5.39505111643474	5.606641152741	5.33009294846067	5.21158086329356
"CTD-2366F13.1"	2.65230593480006	2.5497773628209	2.82186095982529	2.80328032554823	2.4962630729347	2.66943567802649	2.71354028698054	2.53333715719703	2.94081504082358
"RP11-94D20.1"	0.0554189673520599	0	0.055779253697685	0	0	0.0583090660000183	0	0.0614820342794526	0.0636750332449749
"RP11-289K10.1"	0.349507803453971	0.341726069604033	0.109481938961693	0.406489005777569	0.112956915108673	0.168300463200784	0.24985984733676	0.28414217480562	0.239396377447446
"FST"	0.516790985929653	0.813336136201916	0.519666893752303	0.450103471772612	0.40683036722257	0.58008338777058	0.576897593996964	0.606391467156401	0.537292682949964
"NDUFS4"	3.93116724920551	3.85326558260758	3.79192285891971	3.76242812908075	3.84772494881521	3.913073365405	3.71169995051341	3.82255020322935	3.96952023499438
"CTD-2081C10.7"	1.46583748054054	1.2515098743122	1.40906829497029	1.34818538023333	1.27812940566866	1.05127504799619	1.28516314659418	1.14993676236	1.1198482689797
"ARL15"	5.7690540641978	5.66553814908144	6.04620837095521	5.82304438630312	5.71122496627129	5.57807583356222	6.16278645309341	5.50348897513511	5.59232303471983
"SNX18"	1.40313419118745	1.72959900044676	1.6990903907256	1.17705211121505	1.4811616235207	1.40587558451211	1.53152665675008	1.70661212305208	1.26235163732528
"RP11-45H22.1"	0.516790985929653	0.439742806136055	0.395461052394853	0.26712840635071	0.574009249903036	0.319002607668678	0.24985984733676	0.231615266051428	0.537292682949964
"MCIDAS"	0.55574750939508	0.439742806136055	0.438062251804638	0.315093357123969	0.361822959807298	0.411379712395534	0.576897593996964	0.647069135846967	0.491721707601406
"CCNO"	0.393181906361246	0.738274701189659	0.438062251804638	0.492438017175433	0.450476063344985	0.619347545457927	0.29502932057905	0.28414217480562	0.396019835855027
"DHX29"	5.98602893545438	6.04518425418504	6.0236572312754	6.06929345808611	6.08458019744575	5.87633258656283	6.03132012845093	6.0097436325007	6.0280721510071
"SKIV2L2"	7.84040156808502	7.83825391269162	7.83776015088456	7.83806522118989	7.90880503244104	7.87361106873016	7.84162615195869	7.81405332157824	7.8570961926615
"PLPP1"	0.70183593426225	0.738274701189659	0.93105424345856	0.922201329634125	0.723811678578586	0.931593831279409	0.613019038796359	0.564533507236307	0.537292682949964
"CTD-2331H7.1"	2.62509057961271	2.51646986784379	2.293552290407	2.24572272635426	2.25914431812342	2.52183805889862	2.23456117018533	2.24616465704092	2.27369373581462
"SLC38A9"	4.2310499085159	4.3923755052015	4.22190266977359	4.14401623201411	4.31135278007827	4.24974164051324	4.32083093937429	4.23317603626486	4.16363939965067
"RP11-175M2.2"	0.666677135579359	0.617809781732964	0.47944148177697	0.612462284153831	0.793256835844387	0.834831025223719	0.576897593996964	0.334823631850657	0.745770756281622
"IL6ST"	4.36045264731216	4.34888470665743	4.5743680346377	4.23097499417283	4.48929180071835	4.35816510220839	4.53130138028779	4.26945400492482	4.17809680126399
"CTD-2031P19.4"	8.23779657183808	8.33128698061561	8.1917771056219	8.15338203717283	8.1535295042073	8.37624232288929	8.25294581867312	8.33189095663958	8.1862971843368
"CTD-2031P19.3"	0.108787615318173	0.341726069604033	0.161257136700368	0.217513772049154	0.16628314996404	0.168300463200784	0.203230322856729	0.231615266051428	0.183167582453086
"RPL17P22"	2.34276156590473	2.48237519345764	2.68706352555824	2.38706765910818	2.24681954310105	2.32213867407331	2.32444823700668	2.55487532382381	2.31352740906554
"RP11-365H8.3"	3.3001748994653	3.20105942318713	3.20154594490493	3.29689780610293	3.0931254366275	3.3617744644123	3.26642325940333	3.34856525516058	3.30590603401783
"RP11-155L15.2"	0.160252257019636	0.0628750785297338	0.161257136700368	0.0575293294009815	0.112956915108673	0.22030339311914	0.0535539064300856	0.177103414359427	0
"RPL26P19"	7.72230356114859	7.72920828946443	7.66105642550685	7.62209576908147	7.62168981639049	7.76865099859707	7.69688422983948	7.68996720713074	7.64710577099978
"MAP3K1"	5.514806417452	5.57811084231111	5.59761218875814	5.63270506215481	5.6102113201031	5.67093255047494	5.62112457360362	5.54847168080857	5.49318834170197
"AC008937.3"	0.108787615318173	0.0628750785297338	0.055779253697685	0.217513772049154	0.0575836813361312	0.0583090660000183	0.24985984733676	0	0.124658089482996
"SETD9"	3.10386730240553	2.93305355513378	3.017150250495	3.0640976227737	3.03697066938482	2.98715696570236	3.14215068441137	3.00171031606146	2.99897572602659
"MIER3"	5.41902017690634	5.34501764084867	5.66529388986947	5.44875050751307	5.50029155863067	5.39928709096078	5.81578547088495	5.35486168117043	5.35209020619562
"CTD-2310F14.1"	0.630640060825646	0.738274701189659	0.67021103540635	0.612462284153831	0.492840032048879	0.319002607668678	0.29502932057905	0.521424710084518	0.537292682949964
"GPBP1"	7.04987135173204	7.03078294811719	7.05334766891617	7.06378477702535	7.087798119132	7.04296422143535	7.02863058692409	7.03152685166147	7.04189197300616
"CTD-2516K3.3"	0.160252257019636	0.236561500446845	0.161257136700368	0.166131923065151	0.0575836813361312	0.319002607668678	0.105190800928855	0.177103414359427	0.239396377447446
"GAPT"	0.209944082040261	0.0628750785297338	0.211238428369828	0.112852302611872	0.112956915108673	0.0583090660000183	0.0535539064300856	0	0.0636750332449749
"CTD-2176I21.1"	0.0554189673520599	0.12312400897723	0.055779253697685	0	0.0575836813361312	0	0.0535539064300856	0.120450689714056	0.0636750332449749
"PDE4D"	1.48614724819719	1.78659310298435	1.55168762962762	1.84945876425688	1.54295036017915	1.86380242569943	1.91101551888442	2.00146610929811	1.81843377793173
"RP11-546M4.3"	4.91339992498443	4.89609123909934	4.85936786957112	4.88749916060468	4.92796525416968	4.91456255814309	4.70451485790583	4.85986812476793	4.92057457293505
"DEPDC1B"	5.51727565373559	5.33867924174805	5.46097371521195	5.48720411318747	5.55879285271387	5.51571346092949	5.48765515344083	5.42671428804851	5.53591010171793
"CTD-2003D5.1"	0.257981171499655	0	0.161257136700368	0.166131923065151	0.217708350069337	0.22030339311914	0.105190800928855	0.177103414359427	0.124658089482996
"RP11-231G3.1"	0.304470188304733	0.341726069604033	0.161257136700368	0.112852302611872	0.16628314996404	0.0583090660000183	0.381334931380905	0.231615266051428	0.345677911888398
"ERCC8"	3.82753476822258	3.89706008802343	4.0402603110392	3.92581214880654	3.86798459665901	3.84844840746111	3.98411362205729	3.8576359833839	3.88391608617134
"AC104113.2"	0.209944082040261	0	0	0.112852302611872	0.16628314996404	0.114352731963867	0.0535539064300856	0.0614820342794526	0.239396377447446
"NDUFAF2"	5.04072076178176	5.08969398845515	5.08389491942511	5.03083476722402	5.0815967840403	5.08728080526036	4.99537445201422	5.01166163212661	5.01419966582866
"CTC-436P18.5"	0	0.180957400444913	0.161257136700368	0.0575293294009815	0	0.114352731963867	0.0535539064300856	0	0
"SMIM15"	5.75552254201445	5.79386773611076	6.00429624873827	5.76702393681212	5.97676955650786	5.67792323741948	6.25139374020045	5.65701861609753	5.57193913718306
"CTC-436P18.1"	0.0554189673520599	0	0.109481938961693	0.112852302611872	0.112956915108673	0	0	0.0614820342794526	0
"RP11-631M6.2"	3.89744350335722	3.87094323352547	3.80418839800487	3.7229695474398	3.70636312826562	3.54625998960014	3.73647195178463	3.85329664128771	3.68062375925105
"RP11-631M6.1"	1.90352371494152	1.72959900044676	1.68146787350798	1.78279500521264	1.78378098794689	1.67173078139418	1.67512150191682	1.4776904384085	1.76196899035886
"KIF2A"	7.1895619103079	7.17205922001339	7.23985848811049	7.26454588638724	7.25635212745616	7.25842681381201	7.16109399791064	7.20161353947945	7.16358226622996
"DIMT1"	6.11959411524086	6.16734975285277	6.26461589410313	6.17054237182714	6.33870574116555	6.16127451247373	6.37815101696683	6.14014289291952	6.16320116389125
"IPO11"	6.58443690796269	6.46157164481164	6.64760982514688	6.64590476728026	6.70641910827081	6.53685810269991	6.73949000293714	6.45636562187162	6.59288909829987
"RP11-95I19.3"	4.5216305985079	4.63152323549884	4.43933725323283	4.41830432261113	4.51006690632442	4.72508353426349	4.45872103879605	4.71672288761671	4.49630813167428
"AC025477.1"	3.78308291015013	4.00906593904357	3.92142842845633	3.74064006234494	3.76803420530425	4.18251507334572	3.90983033374909	4.01743057171124	3.82081982990245
"CTD-2049O17.1"	0.865821918691483	0.776293531523986	0.705514489851455	1.01224731234349	0.533995410694522	1.02227259706793	0.716254695193168	1.12134998257224	0.994755306533057
"SREK1IP1"	4.8676891064975	4.83885568326381	5.13496224571612	4.97220892293057	5.03038549974754	4.83131630292656	5.23152127472793	4.78893456105046	4.87471269391722
"CWC27"	5.83388081223042	5.83722775776233	5.84126179126178	5.85888116722395	5.80772549768682	5.79935648304757	5.78741859402683	5.77067833431945	5.84652336435666
"RP11-307L14.1"	0.108787615318173	0.290101813104988	0.438062251804638	0.406489005777569	0.267363403295608	0.22030339311914	0.576897593996964	0.28414217480562	0.29351562685512
"RP11-307L14.2"	0.108787615318173	0.12312400897723	0.055779253697685	0.112852302611872	0.112956915108673	0.0583090660000183	0	0	0.124658089482996
"ADAMTS6"	2.38663729155432	2.43562485323648	2.15994997332792	2.48467151810821	2.53732229395512	2.22366125847393	2.32444823700668	2.03250339753803	2.32656458610946
"CTD-2194F4.2"	0.476753272409049	0.439742806136055	0.351563509723811	0.573553216002748	0.315366128558403	0.619347545457927	0.46276766243412	0.431138990191881	0.345677911888398
"CTD-2116N20.1"	0	0	0.161257136700368	0.0575293294009815	0.112956915108673	0.168300463200784	0.155043196189966	0.0614820342794526	0.239396377447446
"CENPK"	6.1816196488076	6.0176744913543	6.26535540870748	6.30577886572145	6.31823704712884	5.93294550681042	6.3416157595352	6.04726910581288	6.22629788503536
"PPWD1"	5.85062176307995	5.76106312954696	5.69852779829018	5.70761735270242	5.81921649834812	5.68140591907859	5.71655710675252	5.79463882331187	5.90961241297458
"TRIM23"	3.45759609183402	3.53072489527067	3.55118915061448	3.30285737256021	3.60861282885216	3.30269881418808	3.76484507092508	3.26609180065171	3.47936618335332
"TRAPPC13"	4.43024779884549	4.55430537966481	4.39677424721373	4.5342922474532	4.49971674892301	4.40946677932171	4.56626665565596	4.57106738811719	4.4759742703869
"CTC-534A2.2"	2.27433983469376	1.85924343086761	2.09487506428473	2.38706765910818	2.14423684435388	1.86380242569943	2.23456117018533	2.13615916101747	2.39003974011168
"SGTB"	4.0654565830876	4.18542976751907	4.29904392784122	4.28315428977515	4.28145483980134	4.04148298813447	4.24804290099371	4.12573892101369	4.08142526205287
"NLN"	6.74947796947425	6.65954383150989	6.77562649033662	6.72737086215886	6.81996690386321	6.73420206555252	6.76027451482888	6.714986108609	6.76557202967708
"CTD-2033C11.1"	0.0554189673520599	0.12312400897723	0.161257136700368	0.112852302611872	0.112956915108673	0.0583090660000183	0.0535539064300856	0.231615266051428	0.0636750332449749
"ERBIN"	7.38946809464853	7.35001042137015	7.42267024558378	7.46885349328781	7.46857789274077	7.30055513486734	7.42765402446523	7.26791348034137	7.38654796176793
"SREK1"	6.68834075959947	6.6176198652102	6.75049332348318	6.73179532507721	6.72208517838094	6.48996344246616	6.66778378174727	6.57442824248164	6.67609439772927
"RP11-5P22.1"	0.108787615318173	0.180957400444913	0.109481938961693	0.112852302611872	0.217708350069337	0.168300463200784	0.155043196189966	0	0.0636750332449749
"MAST4"	3.33418415863324	3.46822366764462	3.27975421149654	3.65470790156646	3.26797040801272	3.51015792707649	3.56728470963738	3.31740013147075	3.51397026255318
"AC008872.1"	0.984786886089837	0.849451396614975	0.838675608172279	0.650349485137673	1.07002744040565	0.834831025223719	0.873421874542575	0.834848439680687	0.857777110944037
"CD180"	6.12527071758802	5.86174788461067	6.13789881825814	6.42873669805771	6.34666822494694	5.96187277780964	6.08695870907312	5.85339812910016	6.33108981514883
"RP11-83M16.3"	0.160252257019636	0	0.055779253697685	0.166131923065151	0.16628314996404	0	0.0535539064300856	0	0.0636750332449749
"CTD-3066C23.1"	0	0.0628750785297338	0	0.112852302611872	0	0.22030339311914	0	0.0614820342794526	0.124658089482996
"RP11-404L6.1"	3.79126760661607	4.04454877428134	3.6898532338142	3.66399823538459	3.70636312826562	3.92487475999578	3.67372568303277	4.06323803537846	3.75000679828887
"PIK3R1"	6.3579702192442	6.36117363962248	6.47038928138835	6.38094447736352	6.37313312293714	6.41454215787032	6.42016904313592	6.3017349735279	6.33673902891984
"CTC-498J12.2"	0.257981171499655	0.12312400897723	0.47944148177697	0.112852302611872	0.112956915108673	0.270496875531057	0.24985984733676	0.120450689714056	0.183167582453086
"SLC30A5"	5.51233294771468	5.71041373905026	5.54376812398357	5.60282416025088	5.70335400756945	5.6975481869733	5.70195736216804	5.64953036103839	5.62698689844252
"CTC-498J12.3"	0.0554189673520599	0	0	0.166131923065151	0	0.114352731963867	0	0.0614820342794526	0.124658089482996
"CCNB1"	7.59688298985049	7.61583570493583	7.56521637574129	7.68248327217085	7.74730627491857	7.62834095614742	7.49845916009798	7.67160025539964	7.78425020342625
"CTC-351M12.1"	0.802446300947466	0.439742806136055	0.596901720306242	0.890892212652656	1.01294821700704	0.58008338777058	0.960109810183199	0.799197117018057	0.961710629008727
"CENPH"	6.26626231336049	6.18335566507831	6.28954913615962	6.20037982623873	6.23878412694743	6.16956471605556	6.44166971451221	6.14990604888339	6.17676330977079
"MRPS36"	5.2272304765391	5.11772836006814	5.16380532719122	5.15463198033546	5.16910481312652	5.17883097092373	5.30926066570812	5.15781784019777	5.20806278318167
"CDK7"	4.53631375466709	4.38624222802443	4.48576602835128	4.54690151543564	4.61687948866233	4.6030755886661	4.55470546670528	4.42666881764165	4.44940242019976
"CCDC125"	3.685461853746	3.50265044701449	3.47139789084225	3.48162269872889	3.46703744055179	3.27222836793664	3.4721616448902	3.48944565160018	3.37027652914501
"RP11-1113N2.2"	0.435572637294557	0.341726069604033	0.306288246252519	0.0575293294009815	0.315366128558403	0.168300463200784	0.105190800928855	0.383784922123479	0.124658089482996
"RP11-1113N2.3"	2.70524324850688	2.9907858654943	2.68706352555824	2.77783244838736	2.95600547475178	3.0531636354459	2.50829464966188	3.02504673731076	2.64026472421734
"AK6"	5.7418629005095	5.75512585556872	5.68311386185822	5.84771380517448	5.8823260185461	5.74713619761594	5.77052667113836	5.82597941727899	5.84199072027479
"TAF9"	7.15747057026169	6.99747262455612	7.136942453019	7.15432603582565	7.19151524386228	6.94543337628799	7.09717924379718	7.03727661667049	7.09999179104753
"RAD17"	6.93682730846895	7.00599758854545	7.04346576773796	7.13858398779265	7.09855473341417	6.95984485547988	7.03113567075683	6.9707308777891	7.08568471504906
"MARVELD2"	0.834482082355873	0.617809781732964	1.01787198089933	0.723263585022887	0.793256835844387	0.694808505691471	0.648258140411733	0.799197117018057	0.961710629008727
"RPS27P14"	0.736158250069874	0.884684612277704	0.705514489851455	0.890892212652656	0.793256835844387	0.731108675389767	0.84332840803788	0.521424710084518	1.02706001865224
"OCLN"	0.393181906361246	0.531521827518175	0.395461052394853	0.858888529437511	1.01294821700704	0.657571347738288	0.613019038796359	0.28414217480562	0.706415825586484
"GTF2H2C"	6.88805343144133	6.91998552078108	6.87296766820605	6.91949095697905	7.01153541711368	6.87418069622637	6.85381033770282	6.88085510256703	6.99417714348115
"RP11-848G14.2"	1.82597057125205	1.91142675228357	1.78411181017749	2.0611533822858	1.81750720907661	1.5550789045572	1.58706292474764	1.87017505575877	1.89043874461428
"RP11-848G14.5"	0	0.236561500446845	0.109481938961693	0.112852302611872	0.112956915108673	0.114352731963867	0.105190800928855	0	0
"GUSBP3"	3.23566276261298	3.06177215810274	2.95249856448596	3.54835928996273	3.28615150972499	3.06743051659663	2.90051568821227	3.25297444425295	3.30590603401783
"RP11-98J23.2"	3.16813028950524	3.03849600271394	2.95249856448596	3.54835928996273	3.2618587659235	3.02419950931609	2.87842667722778	3.19242410991806	3.25225830388015
"RP11-98J23.1"	0	0.180957400444913	0.109481938961693	0.112852302611872	0.0575836813361312	0.0583090660000183	0	0	0
"CDH12P2"	1.01305613246611	0.738274701189659	0.773630854585291	0.890892212652656	0.723811678578586	0.455440845351338	0.902900420282639	0.903612189182291	1.1198482689797
"SERF1B"	4.06207818720762	3.98085190377751	4.11108287556797	3.97888893150358	3.96145678136109	4.09817136465595	3.86559980374986	4.02901951214524	3.99832071610295
"SMN2"	6.61357694581727	6.60711052846162	6.5760960083983	6.58912385269434	6.69228632775657	6.56980290361053	6.61643772247752	6.62239354364518	6.64715800398667
"AC140134.2"	0	0.12312400897723	0.055779253697685	0	0.0575836813361312	0	0.203230322856729	0.0614820342794526	0
"RP11-1319K7.1"	2.71388031962603	2.53876008517687	2.713316135933	2.76924908485148	2.64455753767656	2.50096621264141	2.17539801431005	2.52244628163314	2.67125588682951
"CDH12P3"	1.01305613246611	0.738274701189659	0.773630854585291	0.890892212652656	0.723811678578586	0.455440845351338	0.902900420282639	0.903612189182291	1.05865718072663
"RP11-1415C14.4"	3.11042395401124	2.99884793001597	2.82988185326723	3.44436656134971	3.16693419888654	2.92583654533107	2.71354028698054	3.07061678414398	3.1894195552191
"RP11-1415C14.3"	3.1744019126437	2.95807938571952	2.88481315153918	3.50248777353349	3.21833660589974	2.97963294172767	2.84084305724712	3.12922070359093	3.25907438652913
"GTF2H2B"	6.37780810776846	6.41186847744859	6.37082463503312	6.39356545212291	6.53456306806253	6.40404085124935	6.38273528328508	6.3830037130927	6.49956210172404
"RP11-497H16.9"	3.28865795704082	3.29571890278536	3.41386395316218	3.46577344318221	3.62774971077496	3.30269881418808	3.72000463529145	3.25297444425295	3.44988158535124
"RP11-497H16.7"	1.88834301837515	1.9284100108874	1.86440034376938	2.10274012531306	1.91419858553019	1.57518771792592	1.64054034494551	1.88725486312313	1.89043874461428
"RP11-497H16.8"	1.97711974519679	1.97819220534828	1.84869611861495	2.10274012531306	2.11740951083999	1.86380242569943	1.41359734357134	2.00146610929811	2.05614169451378
"RP11-497H16.5"	2.19018380891376	2.23181974790532	2.0815002832183	2.27026293776324	2.3192366517474	2.0902865312735	2.02264613772527	2.25934379352981	2.3522907374591
"RP11-589F5.4"	3.15550465461429	3.03065307780573	2.94513288346946	3.53829092185414	3.25572112309852	3.01686669819981	2.88582732273036	3.1855367006528	3.24540986539111
"CDH12P1"	1.01305613246611	0.738274701189659	0.773630854585291	0.890892212652656	0.723811678578586	0.455440845351338	0.902900420282639	0.903612189182291	1.05865718072663
"SERF1A"	4.05189527095299	3.95622136210082	4.08785952291527	3.960156304344	3.95768065617502	4.09120594159807	3.85432699495729	4.01743057171124	3.98193376536016
"SMN1"	6.65509153880763	6.64549014193473	6.61432908152825	6.63472595864139	6.72542017483436	6.61724508939011	6.65050864939231	6.65579266664784	6.68117843059093
"RP11-974F13.3"	0	0.12312400897723	0.055779253697685	0	0.0575836813361312	0	0.203230322856729	0.0614820342794526	0
"NAIP"	3.14915015936095	3.10722728779531	3.20154594490493	3.30285737256021	3.16037818782053	2.96446614144398	2.79441088218429	3.05558613724108	3.19653833566557
"GTF2H2"	6.83014392315455	6.87305919354265	6.84306229665449	6.88315876819015	7.02287364816341	6.84134698188084	6.89656766729291	6.83922252866514	6.95326026425502
"RP11-195E2.1"	0.160252257019636	0.0628750785297338	0.161257136700368	0.26712840635071	0.40683036722257	0.270496875531057	0.24985984733676	0	0.124658089482996
"RP11-1280N14.3"	2.61590349808694	2.42369666324684	2.56743536829171	2.67129958623916	2.55742185351293	2.41432146555098	2.13869937666644	2.29817388759876	2.57621072253254
"CDH12P4"	0.896495405569397	0.617809781732964	0.705514489851455	0.758383725720107	0.574009249903036	0.455440845351338	0.781190193638989	0.799197117018057	0.927891290798491
"RP11-1280N14.4"	2.08758149699598	2.33731817733683	1.96978899453304	2.18248136408868	2.28348242829534	2.07624498821413	1.82123155737505	2.17840023045821	2.32656458610946
"RP11-1198D22.1"	2.20251084787101	2.21807302087343	2.06800034750396	2.27026293776324	2.3192366517474	2.04774513637871	2.00915562236863	2.23286401727367	2.37756616540912
"RP11-136K7.2"	0.108787615318173	0	0.109481938961693	0.0575293294009815	0	0.0583090660000183	0	0	0.0636750332449749
"BDP1"	6.82716164345924	6.73749786028967	6.81454632215345	6.98211156471574	6.82671076716634	6.6123880277526	6.70015228473136	6.68355582458687	6.83279063673377
"MCCC2"	7.39786753058594	7.34725037518595	7.39590561777434	7.39475841494267	7.36974231835064	7.39796936688646	7.35819043310549	7.39798916806287	7.40932177104714
"MAP1B"	3.02277127226895	3.28915966772857	2.9152882439528	3.39500713277094	3.2433669436805	3.31470905301842	2.95781786678807	3.26609180065171	3.23161468185081
"MRPS27"	7.24871046848767	7.09706030079942	7.26114710533771	7.26949957188751	7.28714553273625	7.11126250230931	7.24261462080124	7.11726682087347	7.28417940216819
"PTCD2"	4.42236471260358	4.41062042653333	4.43671353896052	4.5494101980481	4.62880152859446	4.52768850543151	4.41079010017097	4.32378491516744	4.50780008865159
"RP11-474H20.1"	3.37831755879974	3.34714608586406	3.16396835118591	3.29689780610293	3.26797040801272	3.4731292066708	3.03971726317443	3.24637076834872	3.43791692842286
"TNPO1"	8.50896375896463	8.5652498571886	8.67582132677632	8.61379263165161	8.77873815844683	8.57889783714045	8.68401547970865	8.53790072725114	8.59953661871521
"CTD-2339M3.1"	0.209944082040261	0.341726069604033	0.259545972771488	0.315093357123969	0.267363403295608	0.411379712395534	0.24985984733676	0.383784922123479	0.183167582453086
